0	0	0.059113300492610835	0.03152709359605911	0.059113300492610835	0.04532019704433497	0.03152709359605911	0.059113300492610835	0.03152709359605911	0.052216748768472904	0.03152709359605911	0.1832512315270936	0.10049261083743842	0.12807881773399016	0.0729064039408867	0.1142857142857143
1	1	0.03644314868804665	0.04664723032069971	0.04664723032069971	0.03644314868804665	0.06705539358600583	0.11807580174927114	0.03644314868804665	0.1282798833819242	0.056851311953352766	0.04664723032069971	0.056851311953352766	0.22011661807580177	0.056851311953352766	0.04664723032069971
2	2	0.06926406926406926	0.05411255411255411	0.05411255411255411	0.05411255411255411	0.08441558441558442	0.05411255411255411	0.06926406926406926	0.09956709956709957	0.05411255411255411	0.05411255411255411	0.05411255411255411	0.17532467532467533	0.06926406926406926	0.05411255411255411
3	3	0.0782312925170068	0.09013605442176871	0.0782312925170068	0.05442176870748299	0.10204081632653061	0.09013605442176871	0.05442176870748299	0.11394557823129252	0.0782312925170068	0.05442176870748299	0.06632653061224489	0.042517006802721094	0.05442176870748299	0.042517006802721094
4	4	0.05330490405117271	0.09808102345415778	0.05330490405117271	0.05330490405117271	0.08315565031982942	0.05330490405117271	0.05330490405117271	0.06823027718550106	0.09808102345415778	0.08315565031982942	0.14285714285714285	0.05330490405117271	0.05330490405117271	0.05330490405117271
5	5	0.06845238095238095	0.047619047619047616	0.06845238095238095	0.047619047619047616	0.14136904761904762	0.047619047619047616	0.05803571428571428	0.11011904761904762	0.09970238095238095	0.047619047619047616	0.05803571428571428	0.05803571428571428	0.047619047619047616	0.09970238095238095
6	6	0.04457142857142857	0.05257142857142857	0.03657142857142857	0.2285714285714286	0.06057142857142857	0.05257142857142857	0.03657142857142857	0.06057142857142857	0.028571428571428574	0.04457142857142857	0.06057142857142857	0.10857142857142857	0.06857142857142857	0.11657142857142858
7	7	0.12422360248447205	0.051759834368530024	0.10973084886128363	0.06625258799171842	0.051759834368530024	0.051759834368530024	0.051759834368530024	0.051759834368530024	0.06625258799171842	0.06625258799171842	0.09523809523809523	0.06625258799171842	0.09523809523809523	0.051759834368530024
8	8	0.027538726333907054	0.039586919104991396	0.027538726333907054	0.039586919104991396	0.03356282271944922	0.09982788296041309	0.10585197934595526	0.04561101549053356	0.06970740103270223	0.039586919104991396	0.22030981067125643	0.08175559380378657	0.027538726333907054	0.14199655765920827
9	9	0.051587301587301584	0.051587301587301584	0.07936507936507936	0.0701058201058201	0.07936507936507936	0.06084656084656084	0.042328042328042326	0.0701058201058201	0.051587301587301584	0.033068783068783074	0.1904761904761905	0.0701058201058201	0.0701058201058201	0.07936507936507936
10	10	0.019288728149487643	0.027727546714888487	0.048824593128390596	0.11211573236889694	0.027727546714888487	0.027727546714888487	0.019288728149487643	0.09945750452079567	0.03616636528028933	0.36949969861362264	0.06992163954189272	0.031946955997588906	0.07414104882459313	0.03616636528028933
11	11	0.06632653061224489	0.06632653061224489	0.14965986394557823	0.0782312925170068	0.042517006802721094	0.06632653061224489	0.0782312925170068	0.042517006802721094	0.042517006802721094	0.09013605442176871	0.042517006802721094	0.05442176870748299	0.12585034013605442	0.05442176870748299
12	12	0.05735930735930736	0.04220779220779221	0.049783549783549784	0.07251082251082251	0.05735930735930736	0.027056277056277056	0.049783549783549784	0.08766233766233766	0.03463203463203463	0.23160173160173161	0.10281385281385282	0.06493506493506493	0.06493506493506493	0.05735930735930736
13	13	0.0422237860661506	0.027445460942997886	0.07178043631245602	0.13089373680506686	0.05207600281491907	0.12104152005629838	0.047149894440534836	0.11611541168191415	0.03729767769176636	0.09148486980999297	0.1653764954257565	0.05207600281491907	0.022519352568613652	0.022519352568613652
14	14	0.07641196013289037	0.06478405315614617	0.06478405315614617	0.04152823920265781	0.04152823920265781	0.05315614617940199	0.07641196013289037	0.07641196013289037	0.04152823920265781	0.04152823920265781	0.07641196013289037	0.07641196013289037	0.07641196013289037	0.19269102990033224
