0	0	0.09210526315789473	0.07894736842105263	0.07894736842105263	0.07894736842105263	0.09210526315789473	0.07894736842105263	0.06578947368421052	0.09210526315789473	0.2631578947368421	0.07894736842105263
1	1	0.05333333333333334	0.04	0.05333333333333334	0.06666666666666667	0.43333333333333335	0.06666666666666667	0.06	0.07333333333333333	0.12	0.03333333333333333
2	2	0.2971014492753623	0.043478260869565216	0.057971014492753624	0.057971014492753624	0.036231884057971016	0.043478260869565216	0.043478260869565216	0.06521739130434782	0.2028985507246377	0.15217391304347827
3	3	0.056179775280898875	0.1348314606741573	0.07865168539325842	0.056179775280898875	0.10112359550561797	0.0898876404494382	0.07865168539325842	0.10112359550561797	0.06741573033707865	0.23595505617977527
4	4	0.09523809523809523	0.07936507936507936	0.09523809523809523	0.07936507936507936	0.07936507936507936	0.07936507936507936	0.09523809523809523	0.09523809523809523	0.20634920634920634	0.09523809523809523
5	5	0.07291666666666667	0.125	0.20833333333333334	0.052083333333333336	0.11458333333333333	0.052083333333333336	0.09375	0.0625	0.052083333333333336	0.16666666666666666
6	6	0.13	0.065	0.26	0.21	0.05	0.095	0.09	0.025	0.025	0.05
7	7	0.078125	0.078125	0.234375	0.09375	0.078125	0.09375	0.078125	0.078125	0.078125	0.109375
8	8	0.1044776119402985	0.07462686567164178	0.07462686567164178	0.1044776119402985	0.08955223880597014	0.08955223880597014	0.19402985074626866	0.07462686567164178	0.1044776119402985	0.08955223880597014
9	9	0.08602150537634409	0.06451612903225806	0.21505376344086022	0.07526881720430108	0.16129032258064516	0.10752688172043011	0.07526881720430108	0.053763440860215055	0.06451612903225806	0.0967741935483871
10	10	0.2	0.08235294117647059	0.09411764705882353	0.11764705882352941	0.07058823529411765	0.07058823529411765	0.07058823529411765	0.12941176470588237	0.10588235294117647	0.058823529411764705
11	11	0.08045977011494253	0.06896551724137931	0.11494252873563218	0.05747126436781609	0.10344827586206896	0.14942528735632185	0.11494252873563218	0.05747126436781609	0.05747126436781609	0.19540229885057472
12	12	0.05714285714285714	0.047619047619047616	0.11428571428571428	0.12380952380952381	0.20952380952380953	0.08571428571428572	0.09523809523809523	0.08571428571428572	0.10476190476190476	0.0761904761904762
13	13	0.14457831325301204	0.07228915662650602	0.0963855421686747	0.07228915662650602	0.060240963855421686	0.0963855421686747	0.07228915662650602	0.0963855421686747	0.14457831325301204	0.14457831325301204
14	14	0.053763440860215055	0.06451612903225806	0.053763440860215055	0.07526881720430108	0.1935483870967742	0.053763440860215055	0.06451612903225806	0.16129032258064516	0.10752688172043011	0.17204301075268819
15	15	0.046511627906976744	0.029069767441860465	0.563953488372093	0.046511627906976744	0.0755813953488372	0.03488372093023256	0.040697674418604654	0.03488372093023256	0.03488372093023256	0.09302325581395349
16	16	0.09183673469387756	0.1326530612244898	0.11224489795918367	0.061224489795918366	0.05102040816326531	0.05102040816326531	0.21428571428571427	0.07142857142857142	0.10204081632653061	0.11224489795918367
17	17	0.09210526315789473	0.2894736842105263	0.07894736842105263	0.13157894736842105	0.06578947368421052	0.06578947368421052	0.06578947368421052	0.06578947368421052	0.06578947368421052	0.07894736842105263
18	18	0.07216494845360824	0.061855670103092786	0.10309278350515463	0.07216494845360824	0.07216494845360824	0.09278350515463918	0.07216494845360824	0.08247422680412371	0.08247422680412371	0.28865979381443296
19	19	0.26548672566371684	0.04424778761061947	0.05309734513274336	0.07079646017699115	0.1415929203539823	0.09734513274336283	0.061946902654867256	0.05309734513274336	0.12389380530973451	0.08849557522123894
20	20	0.09375	0.07291666666666667	0.0625	0.1875	0.11458333333333333	0.14583333333333334	0.10416666666666667	0.0625	0.08333333333333333	0.07291666666666667
21	21	0.06944444444444445	0.09722222222222222	0.125	0.06944444444444445	0.06944444444444445	0.09722222222222222	0.125	0.08333333333333333	0.09722222222222222	0.16666666666666666
22	22	0.056818181818181816	0.056818181818181816	0.09090909090909091	0.056818181818181816	0.06818181818181818	0.056818181818181816	0.056818181818181816	0.13636363636363635	0.29545454545454547	0.125
23	23	0.07291666666666667	0.052083333333333336	0.1875	0.13541666666666666	0.11458333333333333	0.07291666666666667	0.0625	0.08333333333333333	0.09375	0.125
24	24	0.05042016806722689	0.20168067226890757	0.058823529411764705	0.058823529411764705	0.04201680672268908	0.04201680672268908	0.31092436974789917	0.04201680672268908	0.04201680672268908	0.15126050420168066
25	25	0.08333333333333333	0.08333333333333333	0.1	0.08333333333333333	0.08333333333333333	0.11666666666666667	0.13333333333333333	0.1	0.08333333333333333	0.13333333333333333
26	26	0.06666666666666667	0.075	0.25833333333333336	0.1	0.13333333333333333	0.175	0.05	0.041666666666666664	0.05	0.05
27	27	0.05217391304347826	0.043478260869565216	0.10434782608695652	0.13043478260869565	0.06086956521739131	0.08695652173913043	0.06086956521739131	0.12173913043478261	0.0782608695652174	0.2608695652173913
28	28	0.05154639175257732	0.10309278350515463	0.09278350515463918	0.07216494845360824	0.08247422680412371	0.32989690721649484	0.07216494845360824	0.05154639175257732	0.061855670103092786	0.08247422680412371
29	29	0.06521739130434782	0.10869565217391304	0.13043478260869565	0.17391304347826086	0.10869565217391304	0.07608695652173914	0.08695652173913043	0.11956521739130435	0.07608695652173914	0.05434782608695652
30	30	0.21621621621621623	0.10810810810810811	0.08108108108108109	0.06756756756756757	0.0945945945945946	0.06756756756756757	0.0945945945945946	0.08108108108108109	0.08108108108108109	0.10810810810810811
31	31	0.06741573033707865	0.23595505617977527	0.10112359550561797	0.056179775280898875	0.056179775280898875	0.06741573033707865	0.15730337078651685	0.12359550561797752	0.06741573033707865	0.06741573033707865
32	32	0.11428571428571428	0.12857142857142856	0.17142857142857143	0.07142857142857142	0.08571428571428572	0.08571428571428572	0.11428571428571428	0.07142857142857142	0.07142857142857142	0.08571428571428572
33	33	0.06896551724137931	0.05172413793103448	0.09482758620689655	0.0603448275862069	0.06896551724137931	0.0603448275862069	0.10344827586206896	0.06896551724137931	0.07758620689655173	0.3448275862068966
34	34	0.08333333333333333	0.07407407407407407	0.06481481481481481	0.1111111111111111	0.1388888888888889	0.24074074074074073	0.06481481481481481	0.1111111111111111	0.05555555555555555	0.05555555555555555
35	35	0.06944444444444445	0.2361111111111111	0.08333333333333333	0.06944444444444445	0.06944444444444445	0.06944444444444445	0.06944444444444445	0.08333333333333333	0.08333333333333333	0.16666666666666666
36	36	0.075	0.1	0.125	0.0625	0.175	0.0625	0.15	0.1125	0.0625	0.075
37	37	0.08928571428571429	0.08928571428571429	0.14285714285714285	0.08928571428571429	0.08928571428571429	0.10714285714285714	0.08928571428571429	0.08928571428571429	0.125	0.08928571428571429
38	38	0.0299625468164794	0.033707865168539325	0.15730337078651685	0.1198501872659176	0.10861423220973783	0.06741573033707865	0.033707865168539325	0.3782771535580524	0.033707865168539325	0.03745318352059925
39	39	0.0875	0.0875	0.0625	0.15	0.075	0.1125	0.0625	0.1	0.1	0.1625
40	40	0.08695652173913043	0.11956521739130435	0.16304347826086957	0.07608695652173914	0.06521739130434782	0.07608695652173914	0.10869565217391304	0.16304347826086957	0.06521739130434782	0.07608695652173914
41	41	0.045454545454545456	0.05454545454545454	0.08181818181818182	0.06363636363636363	0.045454545454545456	0.045454545454545456	0.11818181818181818	0.05454545454545454	0.045454545454545456	0.44545454545454544
42	42	0.16	0.1	0.12	0.17	0.05	0.08	0.07	0.11	0.09	0.05
43	43	0.33613445378151263	0.05042016806722689	0.09243697478991597	0.06722689075630252	0.058823529411764705	0.04201680672268908	0.08403361344537816	0.058823529411764705	0.08403361344537816	0.12605042016806722
44	44	0.12941176470588237	0.08235294117647059	0.10588235294117647	0.09411764705882353	0.08235294117647059	0.058823529411764705	0.07058823529411765	0.10588235294117647	0.08235294117647059	0.18823529411764706
45	45	0.2777777777777778	0.06944444444444445	0.06944444444444445	0.06944444444444445	0.08333333333333333	0.09722222222222222	0.08333333333333333	0.06944444444444445	0.06944444444444445	0.1111111111111111
46	46	0.05737704918032787	0.3524590163934426	0.12295081967213115	0.04918032786885246	0.08196721311475409	0.11475409836065574	0.040983606557377046	0.07377049180327869	0.04918032786885246	0.05737704918032787
47	47	0.12903225806451613	0.22580645161290322	0.08064516129032258	0.08064516129032258	0.08064516129032258	0.08064516129032258	0.08064516129032258	0.08064516129032258	0.08064516129032258	0.08064516129032258
48	48	0.050359712230215826	0.050359712230215826	0.11510791366906475	0.2446043165467626	0.08633093525179857	0.12949640287769784	0.07194244604316546	0.07194244604316546	0.08633093525179857	0.09352517985611511
49	49	0.07751937984496124	0.06976744186046512	0.06201550387596899	0.06201550387596899	0.03875968992248062	0.046511627906976744	0.13178294573643412	0.08527131782945736	0.06976744186046512	0.35658914728682173
50	50	0.2982456140350877	0.06140350877192982	0.07894736842105263	0.06140350877192982	0.08771929824561403	0.10526315789473684	0.06140350877192982	0.11403508771929824	0.06140350877192982	0.07017543859649122
51	51	0.09333333333333334	0.06666666666666667	0.08	0.08	0.13333333333333333	0.22666666666666666	0.12	0.06666666666666667	0.06666666666666667	0.06666666666666667
52	52	0.10294117647058823	0.07352941176470588	0.10294117647058823	0.08823529411764706	0.10294117647058823	0.17647058823529413	0.08823529411764706	0.10294117647058823	0.08823529411764706	0.07352941176470588
53	53	0.06315789473684211	0.16842105263157894	0.12631578947368421	0.08421052631578947	0.1368421052631579	0.06315789473684211	0.07368421052631578	0.12631578947368421	0.07368421052631578	0.08421052631578947
54	54	0.08527131782945736	0.06201550387596899	0.10077519379844961	0.11627906976744186	0.3178294573643411	0.09302325581395349	0.05426356589147287	0.046511627906976744	0.06201550387596899	0.06201550387596899
55	55	0.18446601941747573	0.20388349514563106	0.06796116504854369	0.06796116504854369	0.13592233009708737	0.07766990291262135	0.08737864077669903	0.04854368932038835	0.06796116504854369	0.05825242718446602
56	56	0.14754098360655737	0.08196721311475409	0.08196721311475409	0.09836065573770492	0.09836065573770492	0.08196721311475409	0.08196721311475409	0.08196721311475409	0.14754098360655737	0.09836065573770492
57	57	0.07462686567164178	0.1044776119402985	0.1044776119402985	0.07462686567164178	0.07462686567164178	0.08955223880597014	0.07462686567164178	0.208955223880597	0.07462686567164178	0.11940298507462686
58	58	0.06172839506172839	0.2222222222222222	0.09876543209876543	0.06172839506172839	0.07407407407407407	0.08641975308641975	0.12345679012345678	0.07407407407407407	0.06172839506172839	0.13580246913580246
59	59	0.08421052631578947	0.05263157894736842	0.12631578947368421	0.06315789473684211	0.06315789473684211	0.16842105263157894	0.09473684210526316	0.2	0.07368421052631578	0.07368421052631578
